Election_Date,Circoscrizione,Regione,Provincia,Comune
2013-02-24,PUGLIA,PUGLIA,LECCE,CAMPI SALENTINA
2013-02-24,PUGLIA,PUGLIA,LECCE,CANNOLE
2013-02-24,PUGLIA,PUGLIA,LECCE,CAPRARICA DI LECCE
2013-02-24,PUGLIA,PUGLIA,LECCE,CARMIANO
2013-02-24,PUGLIA,PUGLIA,LECCE,CARPIGNANO SALENTINO
2013-02-24,PUGLIA,PUGLIA,LECCE,CASARANO
2013-02-24,PUGLIA,PUGLIA,LECCE,CASTRI DI LECCE
2013-02-24,PUGLIA,PUGLIA,LECCE,CASTRIGNANO DE' GRECI
2013-02-24,PUGLIA,PUGLIA,LECCE,CASTRIGNANO DEL CAPO
2013-02-24,PUGLIA,PUGLIA,LECCE,CASTRO
2013-02-24,PUGLIA,PUGLIA,LECCE,CAVALLINO
2013-02-24,PUGLIA,PUGLIA,LECCE,COLLEPASSO
2013-02-24,PUGLIA,PUGLIA,LECCE,COPERTINO
2013-02-24,PUGLIA,PUGLIA,LECCE,CORIGLIANO D'OTRANTO
2013-02-24,PUGLIA,PUGLIA,LECCE,CORSANO
2013-02-24,PUGLIA,PUGLIA,LECCE,CURSI
2013-02-24,PUGLIA,PUGLIA,LECCE,CUTROFIANO
2013-02-24,PUGLIA,PUGLIA,LECCE,DISO
2013-02-24,PUGLIA,PUGLIA,LECCE,GAGLIANO DEL CAPO
2013-02-24,PUGLIA,PUGLIA,LECCE,GALATINA
2013-02-24,PUGLIA,PUGLIA,LECCE,GALATONE
2013-02-24,PUGLIA,PUGLIA,LECCE,GALLIPOLI
2013-02-24,PUGLIA,PUGLIA,LECCE,GIUGGIANELLO
2013-02-24,PUGLIA,PUGLIA,LECCE,GIURDIGNANO
2013-02-24,PUGLIA,PUGLIA,LECCE,GUAGNANO
2013-02-24,PUGLIA,PUGLIA,LECCE,LECCE
2013-02-24,PUGLIA,PUGLIA,LECCE,LEQUILE
2013-02-24,PUGLIA,PUGLIA,LECCE,LEVERANO
2013-02-24,PUGLIA,PUGLIA,LECCE,LIZZANELLO
2013-02-24,PUGLIA,PUGLIA,LECCE,MAGLIE
2013-02-24,PUGLIA,PUGLIA,LECCE,MARTANO
2013-02-24,PUGLIA,PUGLIA,LECCE,MARTIGNANO
2013-02-24,PUGLIA,PUGLIA,LECCE,MATINO
2013-02-24,PUGLIA,PUGLIA,LECCE,MELENDUGNO
2013-02-24,PUGLIA,PUGLIA,LECCE,MELISSANO
2013-02-24,PUGLIA,PUGLIA,LECCE,MELPIGNANO
2013-02-24,PUGLIA,PUGLIA,LECCE,MIGGIANO
2013-02-24,PUGLIA,PUGLIA,LECCE,MINERVINO DI LECCE
2013-02-24,PUGLIA,PUGLIA,LECCE,MONTERONI DI LECCE
2013-02-24,PUGLIA,PUGLIA,LECCE,MONTESANO SALENTINO
2013-02-24,PUGLIA,PUGLIA,LECCE,MORCIANO DI LEUCA
2013-02-24,PUGLIA,PUGLIA,LECCE,MURO LECCESE
2013-02-24,PUGLIA,PUGLIA,LECCE,NARDO'
2013-02-24,PUGLIA,PUGLIA,LECCE,NEVIANO
2013-02-24,PUGLIA,PUGLIA,LECCE,NOCIGLIA
2013-02-24,PUGLIA,PUGLIA,LECCE,NOVOLI
2013-02-24,PUGLIA,PUGLIA,LECCE,ORTELLE
2013-02-24,PUGLIA,PUGLIA,LECCE,OTRANTO
2013-02-24,PUGLIA,PUGLIA,LECCE,PALMARIGGI
2013-02-24,PUGLIA,PUGLIA,LECCE,PARABITA
2013-02-24,PUGLIA,PUGLIA,LECCE,PATU'
2013-02-24,PUGLIA,PUGLIA,LECCE,POGGIARDO
2013-02-24,PUGLIA,PUGLIA,LECCE,PORTO CESAREO
2013-02-24,PUGLIA,PUGLIA,LECCE,PRESICCE
2013-02-24,PUGLIA,PUGLIA,LECCE,RACALE
2013-02-24,PUGLIA,PUGLIA,LECCE,RUFFANO
2013-02-24,PUGLIA,PUGLIA,LECCE,SALICE SALENTINO
2013-02-24,PUGLIA,PUGLIA,LECCE,SALVE
2013-02-24,PUGLIA,PUGLIA,LECCE,SAN CASSIANO
2013-02-24,PUGLIA,PUGLIA,LECCE,SAN CESARIO DI LECCE
2013-02-24,PUGLIA,PUGLIA,LECCE,SAN DONATO DI LECCE
2013-02-24,PUGLIA,PUGLIA,LECCE,SAN PIETRO IN LAMA
2013-02-24,PUGLIA,PUGLIA,LECCE,SANARICA
2013-02-24,PUGLIA,PUGLIA,LECCE,SANNICOLA
2013-02-24,PUGLIA,PUGLIA,LECCE,SANTA CESAREA TERME
2013-02-24,PUGLIA,PUGLIA,LECCE,SCORRANO
2013-02-24,PUGLIA,PUGLIA,LECCE,SECLI'
2013-02-24,PUGLIA,PUGLIA,LECCE,SOGLIANO CAVOUR
2013-02-24,PUGLIA,PUGLIA,LECCE,SOLETO
2013-02-24,PUGLIA,PUGLIA,LECCE,SPECCHIA
2013-02-24,PUGLIA,PUGLIA,LECCE,SPONGANO
2013-02-24,PUGLIA,PUGLIA,LECCE,SQUINZANO
2013-02-24,PUGLIA,PUGLIA,LECCE,STERNATIA
2013-02-24,PUGLIA,PUGLIA,LECCE,SUPERSANO
2013-02-24,PUGLIA,PUGLIA,LECCE,SURANO
2013-02-24,PUGLIA,PUGLIA,LECCE,SURBO
2013-02-24,PUGLIA,PUGLIA,LECCE,TAURISANO
2013-02-24,PUGLIA,PUGLIA,LECCE,TAVIANO
2013-02-24,PUGLIA,PUGLIA,LECCE,TIGGIANO
2013-02-24,PUGLIA,PUGLIA,LECCE,TREPUZZI
2013-02-24,PUGLIA,PUGLIA,LECCE,TRICASE
2013-02-24,PUGLIA,PUGLIA,LECCE,TUGLIE
2013-02-24,PUGLIA,PUGLIA,LECCE,UGENTO
2013-02-24,PUGLIA,PUGLIA,LECCE,UGGIANO LA CHIESA
2013-02-24,PUGLIA,PUGLIA,LECCE,VEGLIE
2013-02-24,PUGLIA,PUGLIA,LECCE,VERNOLE
2013-02-24,PUGLIA,PUGLIA,LECCE,ZOLLINO
2013-02-24,PUGLIA,PUGLIA,TARANTO,AVETRANA
2013-02-24,PUGLIA,PUGLIA,TARANTO,CAROSINO
2013-02-24,PUGLIA,PUGLIA,TARANTO,CASTELLANETA
2013-02-24,PUGLIA,PUGLIA,TARANTO,CRISPIANO
2013-02-24,PUGLIA,PUGLIA,TARANTO,FAGGIANO
2013-02-24,PUGLIA,PUGLIA,TARANTO,FRAGAGNANO
2013-02-24,PUGLIA,PUGLIA,TARANTO,GINOSA
2013-02-24,PUGLIA,PUGLIA,TARANTO,GROTTAGLIE
2013-02-24,PUGLIA,PUGLIA,TARANTO,LATERZA
2013-02-24,PUGLIA,PUGLIA,TARANTO,LEPORANO
2013-02-24,PUGLIA,PUGLIA,TARANTO,LIZZANO
2013-02-24,PUGLIA,PUGLIA,TARANTO,MANDURIA
2013-02-24,PUGLIA,PUGLIA,TARANTO,MARTINA FRANCA
2013-02-24,PUGLIA,PUGLIA,TARANTO,MARUGGIO
2013-02-24,PUGLIA,PUGLIA,TARANTO,MASSAFRA
2013-02-24,PUGLIA,PUGLIA,TARANTO,MONTEIASI
2013-02-24,PUGLIA,PUGLIA,TARANTO,MONTEMESOLA
2013-02-24,PUGLIA,PUGLIA,TARANTO,MONTEPARANO
2013-02-24,PUGLIA,PUGLIA,TARANTO,MOTTOLA
2013-02-24,PUGLIA,PUGLIA,TARANTO,PALAGIANELLO
2013-02-24,PUGLIA,PUGLIA,TARANTO,PALAGIANO
2013-02-24,PUGLIA,PUGLIA,TARANTO,PULSANO
2013-02-24,PUGLIA,PUGLIA,TARANTO,ROCCAFORZATA
2013-02-24,PUGLIA,PUGLIA,TARANTO,SAN GIORGIO IONICO
2013-02-24,PUGLIA,PUGLIA,TARANTO,SAN MARZANO DI SAN GIUSEPPE
2013-02-24,PUGLIA,PUGLIA,TARANTO,SAVA
2013-02-24,PUGLIA,PUGLIA,TARANTO,STATTE
2013-02-24,PUGLIA,PUGLIA,TARANTO,TARANTO
2013-02-24,PUGLIA,PUGLIA,TARANTO,TORRICELLA
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,ARMUNGIA
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,ASSEMINI
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,BALLAO
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,BARRALI
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,BURCEI
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,CAGLIARI
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,CAPOTERRA
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,CASTIADAS
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,DECIMOMANNU
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,DECIMOPUTZU
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,DOLIANOVA
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,DOMUS DE MARIA
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,DONORI
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,ELMAS
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,ESCALAPLANO
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,ESCOLCA
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,ESTERZILI
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,GERGEI
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,GESICO
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,GONI
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,GUAMAGGIORE
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,GUASILA
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,ISILI
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,MANDAS
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,MARACALAGONIS
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,MONASTIR
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,MONSERRATO
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,MURAVERA
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,NURAGUS
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,NURALLAO
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,NURAMINIS
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,NURRI
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,ORROLI
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,ORTACESUS
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,PIMENTEL
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,PULA
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,QUARTU SANT'ELENA
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,QUARTUCCIU
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,SADALI
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,SAMATZAI
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,SAN BASILIO
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,SAN NICOLO' GERREI
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,SAN SPERATE
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,SAN VITO
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,SANT'ANDREA FRIUS
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,SARROCH
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,SELARGIUS
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,SELEGAS
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,SENORBI'
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,SERDIANA
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,SERRI
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,SESTU
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,SETTIMO SAN PIETRO
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,SEULO
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,SILIQUA
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,SILIUS
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,SINNAI
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,SIURGUS DONIGALA
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,SOLEMINIS
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,SUELLI
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,TEULADA
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,USSANA
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,UTA
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,VALLERMOSA
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,VILLA SAN PIETRO
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,VILLANOVA TULO
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,VILLAPUTZU
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,VILLASALTO
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,VILLASIMIUS
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,VILLASOR
2013-02-24,SARDEGNA,SARDEGNA,CAGLIARI,VILLASPECIOSA
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,BUGGERRU
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,CALASETTA
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,CARBONIA
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,CARLOFORTE
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,DOMUSNOVAS
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,FLUMINIMAGGIORE
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,GIBA
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,GONNESA
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,IGLESIAS
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,MASAINAS
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,MUSEI
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,NARCAO
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,NUXIS
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,PERDAXIUS
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,PISCINAS
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,PORTOSCUSO
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,SAN GIOVANNI SUERGIU
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,SANT'ANNA ARRESI
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,SANT'ANTIOCO
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,SANTADI
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,TRATALIAS
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,VILLAMASSARGIA
2013-02-24,SARDEGNA,SARDEGNA,CARBONIA-IGLESIAS,VILLAPERUCCIO
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,ARBUS
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,BARUMINI
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,COLLINAS
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,FURTEI
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,GENURI
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,GESTURI
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,GONNOSFANADIGA
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,GUSPINI
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,LAS PLASSAS
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,LUNAMATRONA
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,PABILLONIS
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,PAULI ARBAREI
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,SAMASSI
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,SAN GAVINO MONREALE
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,SANLURI
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,SARDARA
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,SEGARIU
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,SERRAMANNA
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,SERRENTI
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,SETZU
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,SIDDI
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,TUILI
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,TURRI
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,USSARAMANNA
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,VILLACIDRO
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,VILLAMAR
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,VILLANOVAFORRU
2013-02-24,SARDEGNA,SARDEGNA,MEDIO CAMPIDANO,VILLANOVAFRANCA
2013-02-24,SARDEGNA,SARDEGNA,NUORO,ARITZO
2013-02-24,SARDEGNA,SARDEGNA,NUORO,ATZARA
2013-02-24,SARDEGNA,SARDEGNA,NUORO,AUSTIS
2013-02-24,SARDEGNA,SARDEGNA,NUORO,BELVI'
2013-02-24,SARDEGNA,SARDEGNA,NUORO,BIRORI
2013-02-24,SARDEGNA,SARDEGNA,NUORO,BITTI
2013-02-24,SARDEGNA,SARDEGNA,NUORO,BOLOTANA
2013-02-24,SARDEGNA,SARDEGNA,NUORO,BORORE
2013-02-24,SARDEGNA,SARDEGNA,NUORO,BORTIGALI
2013-02-24,SARDEGNA,SARDEGNA,NUORO,DESULO
2013-02-24,SARDEGNA,SARDEGNA,NUORO,DORGALI
2013-02-24,SARDEGNA,SARDEGNA,NUORO,DUALCHI
2013-02-24,SARDEGNA,SARDEGNA,NUORO,FONNI
2013-02-24,SARDEGNA,SARDEGNA,NUORO,GADONI
2013-02-24,SARDEGNA,SARDEGNA,NUORO,GALTELLI'
2013-02-24,SARDEGNA,SARDEGNA,NUORO,GAVOI
2013-02-24,SARDEGNA,SARDEGNA,NUORO,IRGOLI
2013-02-24,SARDEGNA,SARDEGNA,NUORO,LEI
2013-02-24,SARDEGNA,SARDEGNA,NUORO,LOCULI
2013-02-24,SARDEGNA,SARDEGNA,NUORO,LODE'
2013-02-24,SARDEGNA,SARDEGNA,NUORO,LODINE
2013-02-24,SARDEGNA,SARDEGNA,NUORO,LULA
2013-02-24,SARDEGNA,SARDEGNA,NUORO,MACOMER
2013-02-24,SARDEGNA,SARDEGNA,NUORO,MAMOIADA
2013-02-24,SARDEGNA,SARDEGNA,NUORO,MEANA SARDO
2013-02-24,SARDEGNA,SARDEGNA,NUORO,NORAGUGUME
2013-02-24,SARDEGNA,SARDEGNA,NUORO,NUORO
2013-02-24,SARDEGNA,SARDEGNA,NUORO,OLIENA
2013-02-24,SARDEGNA,SARDEGNA,NUORO,OLLOLAI
2013-02-24,SARDEGNA,SARDEGNA,NUORO,OLZAI
2013-02-24,SARDEGNA,SARDEGNA,NUORO,ONANI
2013-02-24,SARDEGNA,SARDEGNA,NUORO,ONIFAI
2013-02-24,SARDEGNA,SARDEGNA,NUORO,ONIFERI
2013-02-24,SARDEGNA,SARDEGNA,NUORO,ORANI
2013-02-24,SARDEGNA,SARDEGNA,NUORO,ORGOSOLO
2013-02-24,SARDEGNA,SARDEGNA,NUORO,OROSEI
2013-02-24,SARDEGNA,SARDEGNA,NUORO,OROTELLI
2013-02-24,SARDEGNA,SARDEGNA,NUORO,ORTUERI
2013-02-24,SARDEGNA,SARDEGNA,NUORO,ORUNE
2013-02-24,SARDEGNA,SARDEGNA,NUORO,OSIDDA
2013-02-24,SARDEGNA,SARDEGNA,NUORO,OTTANA
2013-02-24,SARDEGNA,SARDEGNA,NUORO,OVODDA
2013-02-24,SARDEGNA,SARDEGNA,NUORO,POSADA
2013-02-24,SARDEGNA,SARDEGNA,NUORO,SARULE
2013-02-24,SARDEGNA,SARDEGNA,NUORO,SILANUS
2013-02-24,SARDEGNA,SARDEGNA,NUORO,SINDIA
2013-02-24,SARDEGNA,SARDEGNA,NUORO,SINISCOLA
2013-02-24,SARDEGNA,SARDEGNA,NUORO,SORGONO
2013-02-24,SARDEGNA,SARDEGNA,NUORO,TETI
2013-02-24,SARDEGNA,SARDEGNA,NUORO,TIANA
2013-02-24,SARDEGNA,SARDEGNA,NUORO,TONARA
2013-02-24,SARDEGNA,SARDEGNA,NUORO,TORPE'
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,ARZANA
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,BARI SARDO
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,BAUNEI
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,CARDEDU
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,ELINI
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,GAIRO
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,GIRASOLE
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,ILBONO
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,JERZU
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,LANUSEI
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,LOCERI
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,LOTZORAI
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,OSINI
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,PERDASDEFOGU
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,SEUI
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,TALANA
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,TERTENIA
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,TORTOLI'
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,TRIEI
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,ULASSAI
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,URZULEI
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,USSASSAI
2013-02-24,SARDEGNA,SARDEGNA,OGLIASTRA,VILLAGRANDE STRISAILI
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,AGGIUS
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,AGLIENTU
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,ALA' DEI SARDI
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,ARZACHENA
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,BADESI
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,BERCHIDDA
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,BORTIGIADAS
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,BUDDUSO'
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,BUDONI
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,CALANGIANUS
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,GOLFO ARANCI
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,LA MADDALENA
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,LOIRI PORTO SAN PAOLO
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,LUOGOSANTO
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,LURAS
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,MONTI
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,OLBIA
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,OSCHIRI
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,PADRU
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,PALAU
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,SAN TEODORO
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,SANT'ANTONIO DI GALLURA
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,SANTA TERESA GALLURA
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,TELTI
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,TEMPIO PAUSANIA
2013-02-24,SARDEGNA,SARDEGNA,OLBIA-TEMPIO,TRINITA' D'AGULTU E VIGNOLA
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,ABBASANTA
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,AIDOMAGGIORE
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,ALBAGIARA
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,ALES
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,ALLAI
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,ARBOREA
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,ARDAULI
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,ASSOLO
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,ASUNI
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,BARADILI
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,BARATILI SAN PIETRO
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,BARESSA
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,BAULADU
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,BIDONI'
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,BONARCADO
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,BORONEDDU
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,BOSA
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,BUSACHI
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,CABRAS
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,CUGLIERI
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,CURCURIS
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,FLUSSIO
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,FORDONGIANUS
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,GENONI
2013-02-24,SARDEGNA,SARDEGNA,ORISTANO,GHILARZA
