Election_Date,Circoscrizione,Provincia,Comune
1953-06-07,CATANZARO-COSENZA-REGGIO CALABRIA,REGGIO CALABRIA,BAGNARA CALABRA
1953-06-07,CATANZARO-COSENZA-REGGIO CALABRIA,REGGIO CALABRIA,BENESTARE
1953-06-07,CATANZARO-COSENZA-REGGIO CALABRIA,REGGIO CALABRIA,BIANCO
1953-06-07,CATANZARO-COSENZA-REGGIO CALABRIA,REGGIO CALABRIA,BIVONGI
1953-06-07,CATANZARO-COSENZA-REGGIO CALABRIA,REGGIO CALABRIA,BOVA
1953-06-07,CATANZARO-COSENZA-REGGIO CALABRIA,REGGIO CALABRIA,BOVALINO
1953-06-07,CATANZARO-COSENZA-REGGIO CALABRIA,REGGIO CALABRIA,BOVA MARINA
1953-06-07,CATANZARO-COSENZA-REGGIO CALABRIA,REGGIO CALABRIA,BRANCALEONE
1953-06-07,CATANZARO-COSENZA-REGGIO CALABRIA,REGGIO CALABRIA,BRUZZANO ZEFFIRIO
1953-06-07,BARI-FOGGIA,FOGGIA,SAN FERDINANDO DI PUGLIA
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,ISOLA DEL CANTONE
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,LAVAGNA
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,LEIVI
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,LORSICA
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,LUMARZO
1953-06-07,ROMA-VITERBO-LATINA-FROSINONE,LATINA,PONTINIA
1953-06-07,ROMA-VITERBO-LATINA-FROSINONE,LATINA,PONZA
1953-06-07,ROMA-VITERBO-LATINA-FROSINONE,LATINA,PRIVERNO
1953-06-07,MANTOVA-CREMONA,MANTOVA,GOITO
1953-06-07,MANTOVA-CREMONA,MANTOVA,GONZAGA
1953-06-07,VERONA-PADOVA-VICENZA-ROVIGO,PADOVA,PERNUMIA
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,LA SPEZIA,CASTELNUOVO MAGRA
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,PORTOFINO
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,RIOLO TERME
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,RUSSI
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,SANT'AGATA SUL SANTERNO
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,SOLAROLO
1953-06-07,CATANZARO-COSENZA-REGGIO CALABRIA,REGGIO CALABRIA,AFRICO
1953-06-07,CATANZARO-COSENZA-REGGIO CALABRIA,REGGIO CALABRIA,AGNANA CALABRA
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,CASAL VELINO
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,CASELLE IN PITTARI
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,CASTELCIVITA
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,CASTELLABATE
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,CASTELNUOVO CILENTO
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,CASTELNUOVO DI CONZA
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,CASTEL SAN GIORGIO
1953-06-07,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA,SIRACUSA,LENTINI
1953-06-07,MILANO-PAVIA,PAVIA,OTTOBIANO
1953-06-07,MILANO-PAVIA,PAVIA,PALESTRO
1953-06-07,MILANO-PAVIA,PAVIA,PANCARANA
1953-06-07,MILANO-PAVIA,PAVIA,PARONA
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,PESCARA,LETTOMANOPPELLO
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,PESCARA,LORETO APRUTINO
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,PESCARA,MANOPPELLO
1953-06-07,MILANO-PAVIA,MILANO,CASSANO D'ADDA
1953-06-07,MILANO-PAVIA,MILANO,CASSINA DE' PECCHI
1953-06-07,MILANO-PAVIA,MILANO,CASSINETTA DI LUGAGNANO
1953-06-07,MILANO-PAVIA,MILANO,CASTANO PRIMO
1953-06-07,MILANO-PAVIA,MILANO,CASTELNUOVO BOCCA D'ADDA
1953-06-07,MILANO-PAVIA,MILANO,CASTIGLIONE D'ADDA
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,MASSA LOMBARDA
1953-06-07,MANTOVA-CREMONA,MANTOVA,BORGOFORTE
1953-06-07,MANTOVA-CREMONA,MANTOVA,BORGOFRANCO SUL PO
1953-06-07,MANTOVA-CREMONA,MANTOVA,BOZZOLO
1953-06-07,MILANO-PAVIA,MILANO,BOFFALORA D'ADDA
1953-06-07,MILANO-PAVIA,MILANO,BOFFALORA SOPRA TICINO
1953-06-07,MILANO-PAVIA,MILANO,BOLLATE
1953-06-07,MANTOVA-CREMONA,MANTOVA,OSTIGLIA
1953-06-07,MANTOVA-CREMONA,MANTOVA,PEGOGNAGA
1953-06-07,MANTOVA-CREMONA,MANTOVA,PIEVE DI CORIANO
1953-06-07,MANTOVA-CREMONA,MANTOVA,PIUBEGA
1953-06-07,MANTOVA-CREMONA,MANTOVA,POGGIO RUSCO
1953-06-07,MANTOVA-CREMONA,MANTOVA,POMPONESCO
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,NEVIGLIE
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,NIELLA BELBO
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,CANISCHIO
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,PROPATA
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,RAPALLO
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,RECCO
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,REZZOAGLIO
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,RONCO SCRIVIA
1953-06-07,CATANZARO-COSENZA-REGGIO CALABRIA,REGGIO CALABRIA,ANOIA
1953-06-07,CATANZARO-COSENZA-REGGIO CALABRIA,REGGIO CALABRIA,ANTONIMINA
1953-06-07,ROMA-VITERBO-LATINA-FROSINONE,ROMA,CASTEL MADAMA
1953-06-07,ROMA-VITERBO-LATINA-FROSINONE,ROMA,CASTELNUOVO DI PORTO
1953-06-07,ROMA-VITERBO-LATINA-FROSINONE,ROMA,CASTEL SAN PIETRO ROMANO
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,MONTOGGIO
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,CAMPIGLIONE-FENILE
1953-06-07,MILANO-PAVIA,MILANO,ZIBIDO SAN GIACOMO
1953-06-07,PARMA-MODENA-PIACENZA-REGGIO EMILIA,MODENA,BASTIGLIA
1953-06-07,PARMA-MODENA-PIACENZA-REGGIO EMILIA,MODENA,BOMPORTO
1953-06-07,PARMA-MODENA-PIACENZA-REGGIO EMILIA,MODENA,CAMPOGALLIANO
1953-06-07,TORINO-NOVARA-VERCELLI,NOVARA,LESA
1953-06-07,TORINO-NOVARA-VERCELLI,NOVARA,MACUGNAGA
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,PESCARA,MONTEBELLO DI BERTONA
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,PESCARA,MONTESILVANO
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,PESCARA,MOSCUFO
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,PESCARA,NOCCIANO
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,PESCARA,PENNE
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,PESCARA,PESCARA
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,PESCARA,PESCOSANSONESCO
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,PESCARA,PIANELLA
1953-06-07,MILANO-PAVIA,MILANO,CAVENAGO DI BRIANZA
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,CAMBIANO
1953-06-07,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA,SIRACUSA,NOTO
1953-06-07,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA,SIRACUSA,PACHINO
1953-06-07,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA,SIRACUSA,PALAZZOLO ACREIDE
1953-06-07,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA,SIRACUSA,ROSOLINI
1953-06-07,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA,SIRACUSA,SIRACUSA
1953-06-07,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA,SIRACUSA,SOLARINO
1953-06-07,MILANO-PAVIA,MILANO,BORGHETTO LODIGIANO
1953-06-07,MILANO-PAVIA,MILANO,BORGO SAN GIOVANNI
1953-06-07,MILANO-PAVIA,MILANO,BOVISIO-MASCIAGO
1953-06-07,MILANO-PAVIA,MILANO,BREMBIO
1953-06-07,MILANO-PAVIA,MILANO,BRESSO
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,NOCERA SUPERIORE
1953-06-07,BARI-FOGGIA,FOGGIA,LUCERA
1953-06-07,BARI-FOGGIA,FOGGIA,MANFREDONIA
1953-06-07,BARI-FOGGIA,FOGGIA,MARGHERITA DI SAVOIA
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,CASELLA
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,CASTIGLIONE CHIAVARESE
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,MONTE SAN MARTINO
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,MORROVALLE
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,MUCCIA
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,PENNA SAN GIOVANNI
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,PETRIOLO
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,PIEVEBOVIGLIANA
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,PIEVE TORINA
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,PIORACO
1953-06-07,NAPOLI-CASERTA,NAPOLI,CIMITILE
1953-06-07,NAPOLI-CASERTA,NAPOLI,COMIZIANO
1953-06-07,NAPOLI-CASERTA,NAPOLI,CRISPANO
1953-06-07,NAPOLI-CASERTA,NAPOLI,FORIO
1953-06-07,NAPOLI-CASERTA,NAPOLI,FRATTAMAGGIORE
1953-06-07,TORINO-NOVARA-VERCELLI,NOVARA,VICOLUNGO
1953-06-07,TORINO-NOVARA-VERCELLI,NOVARA,MADONNA DEL SASSO
1953-06-07,TORINO-NOVARA-VERCELLI,NOVARA,MAGGIORA
1953-06-07,TORINO-NOVARA-VERCELLI,NOVARA,MALESCO
1953-06-07,TORINO-NOVARA-VERCELLI,NOVARA,MARANO TICINO
1953-06-07,TORINO-NOVARA-VERCELLI,NOVARA,MASERA
1953-06-07,TORINO-NOVARA-VERCELLI,NOVARA,MASSINO VISCONTI
1953-06-07,MILANO-PAVIA,PAVIA,MEZZANA BIGLI
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,MACRA
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,MAGLIANO ALFIERI
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,MAGLIANO ALPI
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,MANGO
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,MANTA
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,MARENE
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,MARGARITA
1953-06-07,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA,SIRACUSA,SORTINO
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,CHIUSA DI SAN MICHELE
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,CHIVASSO
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,CICONIO
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,CINTANO
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,CINZANO
1953-06-07,MANTOVA-CREMONA,MANTOVA,FELONICA
1953-06-07,MANTOVA-CREMONA,MANTOVA,GAZOLDO DEGLI IPPOLITI
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,PESCARA,CATIGNANO
1953-06-07,PARMA-MODENA-PIACENZA-REGGIO EMILIA,MODENA,LAMA MOCOGNO
1953-06-07,PARMA-MODENA-PIACENZA-REGGIO EMILIA,MODENA,MARANELLO
1953-06-07,PARMA-MODENA-PIACENZA-REGGIO EMILIA,MODENA,MARANO SUL PANARO
1953-06-07,TORINO-NOVARA-VERCELLI,NOVARA,MONTECRESTESE
1953-06-07,TORINO-NOVARA-VERCELLI,NOVARA,MONTESCHENO
1953-06-07,TORINO-NOVARA-VERCELLI,NOVARA,NEBBIUNO
1953-06-07,TORINO-NOVARA-VERCELLI,NOVARA,NIBBIOLA
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,CERANESI
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,CHIAVARI
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,CICAGNA
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,COGOLETO
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,COGORNO
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,COREGLIA LIGURE
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,CROCEFIESCHI
1953-06-07,SIENA-AREZZO-GROSSETO,SIENA,ABBADIA SAN SALVATORE
1953-06-07,SIENA-AREZZO-GROSSETO,SIENA,ASCIANO
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,CAVA DE' TIRRENI
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,CANDIA CANAVESE
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,CRISSOLO
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,GAMBASCA
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,GARESSIO
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,GENOLA
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,GORZEGNO
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,GOTTASECCA
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,MASONE
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,MELE
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,MEZZANEGO
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,MIGNANEGO
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,MOCONESI
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,MONEGLIA
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,MONTEBRUNO
1953-06-07,MANTOVA-CREMONA,MANTOVA,MARCARIA
1953-06-07,MANTOVA-CREMONA,MANTOVA,MARIANA MANTOVANA
1953-06-07,MANTOVA-CREMONA,MANTOVA,MARMIROLO
1953-06-07,MANTOVA-CREMONA,MANTOVA,MEDOLE
1953-06-07,MANTOVA-CREMONA,MANTOVA,MOGLIA
1953-06-07,MANTOVA-CREMONA,MANTOVA,MONZAMBANO
1953-06-07,MANTOVA-CREMONA,MANTOVA,MOTTEGGIANA
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,MARMORA
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,MARSAGLIA
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,MARTINIANA PO
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,MELLE
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,MOIOLA
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,MOMBARCARO
1953-06-07,MILANO-PAVIA,MILANO,BERNAREGGIO
1953-06-07,VERONA-PADOVA-VICENZA-ROVIGO,PADOVA,PIACENZA D'ADIGE
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,CETARA
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,CICERALE
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,COLLIANO
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,CONCA DEI MARINI
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,CONTRONE
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,CONTURSI-TERME
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,CORBARA
1953-06-07,TORINO-NOVARA-VERCELLI,NOVARA,NONIO
1953-06-07,TORINO-NOVARA-VERCELLI,NOVARA,NOVARA
1953-06-07,TORINO-NOVARA-VERCELLI,NOVARA,OGGEBBIO
1953-06-07,TORINO-NOVARA-VERCELLI,NOVARA,OLEGGIO
1953-06-07,TORINO-NOVARA-VERCELLI,NOVARA,OLEGGIO CASTELLO
1953-06-07,TORINO-NOVARA-VERCELLI,NOVARA,OMEGNA
1953-06-07,MILANO-PAVIA,MILANO,BERTONICO
1953-06-07,MILANO-PAVIA,MILANO,BESANA IN BRIANZA
1953-06-07,MILANO-PAVIA,MILANO,BESATE
1953-06-07,MILANO-PAVIA,MILANO,BIASSONO
1953-06-07,MILANO-PAVIA,MILANO,BINASCO
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,GOVONE
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,GRINZANE CAVOUR
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,GUARENE
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,IGLIANO
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,ISASCA
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,LAGNASCO
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,LA MORRA
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,LEQUIO BERRIA
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,RAVENNA
1953-06-07,SIENA-AREZZO-GROSSETO,SIENA,SAN GIOVANNI D'ASSO
1953-06-07,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA,RAGUSA,SANTA CROCE CAMERINA
1953-06-07,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA,RAGUSA,SCICLI
1953-06-07,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA,RAGUSA,VITTORIA
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,ALFONSINE
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,BAGNACAVALLO
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,RONDANINA
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,ROSSIGLIONE
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,ROVEGNO
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,SAN COLOMBANO CERTENOLI
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,SANTA MARGHERITA LIGURE
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,SANT'OLCESE
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,SANTO STEFANO D'AVETO
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,CANDIOLO
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,FASCIA
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,LA SPEZIA,DEIVA MARINA
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,LA SPEZIA,FOLLO
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,LA SPEZIA,FRAMURA
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,LA SPEZIA,LA SPEZIA
1953-06-07,GENOVA-IMPERIA-LA SPEZIA-SAVONA,LA SPEZIA,LERICI
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,MONTE SAN GIUSTO
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,CORLETO MONFORTE
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,CUCCARO VETERE
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,EBOLI
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,FELITTO
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,FISCIANO
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,FURORE
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,FUTANI
1953-06-07,VERONA-PADOVA-VICENZA-ROVIGO,PADOVA,SAN MARTINO DI LUPARI
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,CERCENASCO
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,CERES
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,CERESOLE REALE
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,CESANA TORINESE
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,CHIALAMBERTO
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,CHIANOCCO
1953-06-07,MILANO-PAVIA,MILANO,TRIUGGIO
1953-06-07,MILANO-PAVIA,MILANO,TRUCCAZZANO
1953-06-07,MILANO-PAVIA,MILANO,TURANO LODIGIANO
1953-06-07,MILANO-PAVIA,MILANO,TURBIGO
1953-06-07,MILANO-PAVIA,MILANO,USMATE VELATE
1953-06-07,TORINO-NOVARA-VERCELLI,NOVARA,GIGNESE
1953-06-07,ROMA-VITERBO-LATINA-FROSINONE,ROMA,CAMPAGNANO DI ROMA
1953-06-07,ROMA-VITERBO-LATINA-FROSINONE,ROMA,CANALE MONTERANO
1953-06-07,ROMA-VITERBO-LATINA-FROSINONE,ROMA,CANTERANO
1953-06-07,ROMA-VITERBO-LATINA-FROSINONE,ROMA,CAPENA
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,BAGNARA DI ROMAGNA
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,BRISIGHELLA
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,CASOLA VALSENIO
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,CASTEL BOLOGNESE
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,CERVIA
1953-06-07,ROMA-VITERBO-LATINA-FROSINONE,ROMA,BRACCIANO
1953-06-07,TORINO-NOVARA-VERCELLI,NOVARA,RE
1953-06-07,MILANO-PAVIA,MILANO,BERNATE TICINO
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,COASSOLO TORINESE
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,COAZZE
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,COLLEGNO
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,COLLERETTO CASTELNUOVO
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,COLLERETTO GIACOSA
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,CONDOVE
1953-06-07,MILANO-PAVIA,PAVIA,LUNGAVILLA
1953-06-07,MILANO-PAVIA,PAVIA,MAGHERNO
1953-06-07,MILANO-PAVIA,PAVIA,MARCIGNAGO
1953-06-07,MILANO-PAVIA,PAVIA,MARZANO
1953-06-07,MILANO-PAVIA,PAVIA,MEDE
1953-06-07,MILANO-PAVIA,PAVIA,MENCONICO
1953-06-07,BARI-FOGGIA,FOGGIA,ISOLE TREMITI
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,POLLENZA
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,PORTO RECANATI
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,POTENZA PICENA
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,RECANATI
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,RIPE SAN GINESIO
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,SAN GINESIO
1953-06-07,MILANO-PAVIA,MILANO,BAREGGIO
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,CHIAVERANO
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,CHIERI
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,CHIESANUOVA
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,CHIOMONTE
1953-06-07,CUNEO-ALESSANDRIA-ASTI,CUNEO,MONASTEROLO DI SAVIGLIANO
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,CASTAGNOLE PIEMONTE
1953-06-07,MILANO-PAVIA,MILANO,CARPIANO
1953-06-07,MILANO-PAVIA,MILANO,CARUGATE
1953-06-07,PARMA-MODENA-PIACENZA-REGGIO EMILIA,MODENA,CAMPOSANTO
1953-06-07,PARMA-MODENA-PIACENZA-REGGIO EMILIA,MODENA,CARPI
1953-06-07,PARMA-MODENA-PIACENZA-REGGIO EMILIA,MODENA,CASTELFRANCO EMILIA
1953-06-07,PARMA-MODENA-PIACENZA-REGGIO EMILIA,MODENA,CASTELNUOVO RANGONE
1953-06-07,PARMA-MODENA-PIACENZA-REGGIO EMILIA,MODENA,CASTELVETRO DI MODENA
1953-06-07,PARMA-MODENA-PIACENZA-REGGIO EMILIA,MODENA,CAVEZZO
1953-06-07,MANTOVA-CREMONA,MANTOVA,SAN MARTINO DALL'ARGINE
1953-06-07,MANTOVA-CREMONA,MANTOVA,SCHIVENOGLIA
1953-06-07,MANTOVA-CREMONA,MANTOVA,SERMIDE
1953-06-07,MANTOVA-CREMONA,MANTOVA,SERRAVALLE A PO
1953-06-07,MILANO-PAVIA,MILANO,CASTIRAGA VIDARDO
1953-06-07,MILANO-PAVIA,MILANO,CAVACURTA
1953-06-07,MILANO-PAVIA,MILANO,CAVENAGO D'ADDA
1953-06-07,TORINO-NOVARA-VERCELLI,NOVARA,MEINA
1953-06-07,BENEVENTO-AVELLINO-SALERNO,SALERNO,LAUREANA CILENTO
1953-06-07,MANTOVA-CREMONA,MANTOVA,CARBONARA DI PO
1953-06-07,MANTOVA-CREMONA,MANTOVA,CASALMORO
1953-06-07,MANTOVA-CREMONA,MANTOVA,CASALOLDO
1953-06-07,MANTOVA-CREMONA,MANTOVA,CASALROMANO
