Election_Date,Regione,Collegio,Provincia,Comune,Voti_lista,Lista
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,ROCCAMANDOLFI,70,MSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,ROCCAMANDOLFI,4,PRI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,ROCCASICURA,44,PLI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,ROCCASICURA,12,PSDI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,ROCCASICURA,79,PCI-PSIUP-PSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,ROCCASICURA,293,DC
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,ROCCASICURA,1,MSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,ROCCASICURA,5,PRI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,ROCCHETTA A VOLTURNO,13,PLI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,ROCCHETTA A VOLTURNO,20,PSDI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,ROCCHETTA A VOLTURNO,145,PCI-PSIUP-PSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,ROCCHETTA A VOLTURNO,377,DC
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,ROCCHETTA A VOLTURNO,45,MSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,ROCCHETTA A VOLTURNO,1,PRI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SAN PIETRO AVELLANA,10,PLI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SAN PIETRO AVELLANA,27,PSDI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SAN PIETRO AVELLANA,197,PCI-PSIUP-PSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SAN PIETRO AVELLANA,248,DC
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SAN PIETRO AVELLANA,27,MSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SAN PIETRO AVELLANA,21,PRI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANT'AGAPITO,11,PLI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANT'AGAPITO,31,PSDI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANT'AGAPITO,269,PCI-PSIUP-PSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANT'AGAPITO,269,DC
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANT'AGAPITO,18,MSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANT'AGAPITO,1,PRI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANTA MARIA DEL MOLISE,10,PLI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANTA MARIA DEL MOLISE,6,PSDI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANTA MARIA DEL MOLISE,81,PCI-PSIUP-PSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANTA MARIA DEL MOLISE,228,DC
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANTA MARIA DEL MOLISE,41,MSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANTA MARIA DEL MOLISE,2,PRI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANT'ANGELO DEL PESCO,8,PLI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANT'ANGELO DEL PESCO,54,PSDI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANT'ANGELO DEL PESCO,81,PCI-PSIUP-PSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANT'ANGELO DEL PESCO,161,DC
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANT'ANGELO DEL PESCO,10,MSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANT'ANGELO DEL PESCO,0,PRI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANT'ELENA SANNITA,14,PLI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANT'ELENA SANNITA,9,PSDI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANT'ELENA SANNITA,22,PCI-PSIUP-PSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANT'ELENA SANNITA,266,DC
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANT'ELENA SANNITA,53,MSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SANT'ELENA SANNITA,1,PRI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SCAPOLI,13,PLI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SCAPOLI,13,PSDI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SCAPOLI,147,PCI-PSIUP-PSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SCAPOLI,325,DC
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SCAPOLI,17,MSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SCAPOLI,4,PRI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SESSANO DEL MOLISE,16,PLI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SESSANO DEL MOLISE,63,PSDI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SESSANO DEL MOLISE,67,PCI-PSIUP-PSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SESSANO DEL MOLISE,457,DC
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SESSANO DEL MOLISE,13,MSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SESSANO DEL MOLISE,14,PRI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SESTO CAMPANO,66,PLI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SESTO CAMPANO,109,PSDI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SESTO CAMPANO,409,PCI-PSIUP-PSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SESTO CAMPANO,628,DC
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SESTO CAMPANO,156,MSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,SESTO CAMPANO,57,PRI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,VASTOGIRARDI,77,PLI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,VASTOGIRARDI,67,PSDI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,VASTOGIRARDI,129,PCI-PSIUP-PSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,VASTOGIRARDI,424,DC
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,VASTOGIRARDI,21,MSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,VASTOGIRARDI,36,PRI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,VENAFRO,94,PLI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,VENAFRO,113,PSDI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,VENAFRO,1115,PCI-PSIUP-PSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,VENAFRO,1699,DC
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,VENAFRO,396,MSI
1972-05-07,MOLISE,CAMPOBASSO-ISERNIA,NA,VENAFRO,26,PRI
1972-05-07,SICILIA,SCIACCA,NA,ALESSANDRIA DELLA ROCCA,402,PRI
1972-05-07,SICILIA,SCIACCA,NA,ALESSANDRIA DELLA ROCCA,50,PLI
1972-05-07,SICILIA,SCIACCA,NA,ALESSANDRIA DELLA ROCCA,458,PSI
1972-05-07,SICILIA,SCIACCA,NA,ALESSANDRIA DELLA ROCCA,78,PSDI
1972-05-07,SICILIA,SCIACCA,NA,ALESSANDRIA DELLA ROCCA,124,MSI
1972-05-07,SICILIA,SCIACCA,NA,ALESSANDRIA DELLA ROCCA,940,DC
1972-05-07,SICILIA,SCIACCA,NA,ALESSANDRIA DELLA ROCCA,297,PCI-PSIUP
1972-05-07,SICILIA,SCIACCA,NA,ARAGONA,155,PRI
1972-05-07,SICILIA,SCIACCA,NA,ARAGONA,55,PLI
1972-05-07,SICILIA,SCIACCA,NA,ARAGONA,835,PSI
1972-05-07,SICILIA,SCIACCA,NA,ARAGONA,141,PSDI
1972-05-07,SICILIA,SCIACCA,NA,ARAGONA,696,MSI
1972-05-07,SICILIA,SCIACCA,NA,ARAGONA,1941,DC
1972-05-07,SICILIA,SCIACCA,NA,ARAGONA,877,PCI-PSIUP
1972-05-07,SICILIA,SCIACCA,NA,BIVONA,46,PRI
1972-05-07,SICILIA,SCIACCA,NA,BIVONA,72,PLI
1972-05-07,MARCHE,MACERATA,NA,TOLENTINO,313,PSDI
1972-05-07,MARCHE,MACERATA,NA,TOLENTINO,196,PLI
1972-05-07,MARCHE,MACERATA,NA,TOLENTINO,504,MSI
1972-05-07,MARCHE,MACERATA,NA,TOLENTINO,419,PRI
1972-05-07,MARCHE,MACERATA,NA,TOLENTINO,3775,PCI-PSIUP
1972-05-07,MARCHE,MACERATA,NA,TOLENTINO,1199,PSI
1972-05-07,MARCHE,MACERATA,NA,TOLENTINO,4145,DC
1972-05-07,MARCHE,MACERATA,NA,TREIA,206,PSDI
1972-05-07,MARCHE,MACERATA,NA,TREIA,184,PLI
1972-05-07,MARCHE,MACERATA,NA,TREIA,284,MSI
1972-05-07,MARCHE,MACERATA,NA,TREIA,88,PRI
1972-05-07,MARCHE,MACERATA,NA,TREIA,1466,PCI-PSIUP
1972-05-07,MARCHE,MACERATA,NA,TREIA,356,PSI
1972-05-07,MARCHE,MACERATA,NA,TREIA,2926,DC
1972-05-07,MARCHE,MACERATA,NA,USSITA,19,PSDI
1972-05-07,MARCHE,MACERATA,NA,USSITA,6,PLI
1972-05-07,MARCHE,MACERATA,NA,USSITA,44,MSI
1972-05-07,MARCHE,MACERATA,NA,USSITA,19,PRI
1972-05-07,MARCHE,MACERATA,NA,USSITA,38,PCI-PSIUP
1972-05-07,MARCHE,MACERATA,NA,USSITA,17,PSI
1972-05-07,MARCHE,MACERATA,NA,USSITA,145,DC
1972-05-07,MARCHE,MACERATA,NA,VISSO,104,PSDI
1972-05-07,MARCHE,MACERATA,NA,VISSO,17,PLI
1972-05-07,MARCHE,MACERATA,NA,VISSO,82,MSI
1972-05-07,MARCHE,MACERATA,NA,VISSO,25,PRI
1972-05-07,MARCHE,MACERATA,NA,VISSO,98,PCI-PSIUP
1972-05-07,MARCHE,MACERATA,NA,VISSO,43,PSI
1972-05-07,MARCHE,MACERATA,NA,VISSO,636,DC
1972-05-07,VENETO,ROVIGO,NA,CASTELBALDO,512,PCI-PSIUP
1972-05-07,VENETO,ROVIGO,NA,CASTELBALDO,72,PSDI
1972-05-07,VENETO,ROVIGO,NA,CASTELBALDO,43,PLI
1972-05-07,VENETO,ROVIGO,NA,CASTELBALDO,5,PRI
1972-05-07,VENETO,ROVIGO,NA,CASTELBALDO,39,MSI
1972-05-07,VENETO,ROVIGO,NA,CASTELBALDO,115,PSI
1972-05-07,VENETO,ROVIGO,NA,CASTELBALDO,458,DC
1972-05-07,VENETO,ROVIGO,NA,MASI,323,PCI-PSIUP
1972-05-07,VENETO,ROVIGO,NA,MASI,73,PSDI
1972-05-07,VENETO,ROVIGO,NA,MASI,40,PLI
1972-05-07,VENETO,ROVIGO,NA,MASI,10,PRI
1972-05-07,VENETO,ROVIGO,NA,MASI,19,MSI
1972-05-07,VENETO,ROVIGO,NA,MASI,233,PSI
1972-05-07,VENETO,ROVIGO,NA,MASI,433,DC
1972-05-07,VENETO,ROVIGO,NA,PIACENZA D'ADIGE,273,PCI-PSIUP
1972-05-07,VENETO,ROVIGO,NA,PIACENZA D'ADIGE,58,PSDI
1972-05-07,VENETO,ROVIGO,NA,PIACENZA D'ADIGE,8,PLI
1972-05-07,VENETO,ROVIGO,NA,PIACENZA D'ADIGE,6,PRI
1972-05-07,VENETO,ROVIGO,NA,PIACENZA D'ADIGE,68,MSI
1972-05-07,VENETO,ROVIGO,NA,PIACENZA D'ADIGE,150,PSI
1972-05-07,VENETO,ROVIGO,NA,PIACENZA D'ADIGE,549,DC
1972-05-07,VENETO,ROVIGO,NA,SANT'URBANO,324,PCI-PSIUP
1972-05-07,VENETO,ROVIGO,NA,SANT'URBANO,60,PSDI
1972-05-07,VENETO,ROVIGO,NA,SANT'URBANO,29,PLI
1972-05-07,SARDEGNA,ORISTANO,NA,TUILI,18,PSDI-PRI
1972-05-07,SARDEGNA,ORISTANO,NA,TUILI,45,PSI
1972-05-07,SARDEGNA,ORISTANO,NA,TUILI,18,PLI
1972-05-07,SARDEGNA,ORISTANO,NA,ARDAULI,58,PSDI-PRI
1972-05-07,SARDEGNA,ORISTANO,NA,ARDAULI,305,PSI
1972-05-07,SARDEGNA,ORISTANO,NA,ARDAULI,21,PLI
1972-05-07,SARDEGNA,ORISTANO,NA,ARDAULI,24,MSI
1972-05-07,SARDEGNA,ORISTANO,NA,ARDAULI,151,PCI-PSIUP-PS.D'AZ.
1972-05-07,SARDEGNA,ORISTANO,NA,ASSOLO,190,DC
1972-05-07,SARDEGNA,ORISTANO,NA,ASSOLO,48,PSDI-PRI
1972-05-07,SARDEGNA,ORISTANO,NA,ASSOLO,20,PSI
1972-05-07,VENETO,BELLUNO,NA,BORCA DI CADORE,21,PLI
1972-05-07,VENETO,BELLUNO,NA,BORCA DI CADORE,11,PRI
1972-05-07,VENETO,BELLUNO,NA,BORCA DI CADORE,22,MSI
1972-05-07,VENETO,BELLUNO,NA,BORCA DI CADORE,106,PSI
1972-05-07,VENETO,BELLUNO,NA,BORCA DI CADORE,132,DC
1972-05-07,VENETO,BELLUNO,NA,CALALZO DI CADORE,208,PCI-PSIUP
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,CASTELPLANIO,40,PRI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,CASTELPLANIO,721,PCI-PSIUP
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,CASTELPLANIO,281,PSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,CASTELPLANIO,571,DC
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,CERRETO D'ESI,50,PSDI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,CERRETO D'ESI,26,PLI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,CERRETO D'ESI,41,MSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,CERRETO D'ESI,1,PRI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,CERRETO D'ESI,135,PCI-PSIUP
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,CERRETO D'ESI,68,PSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,CERRETO D'ESI,1213,DC
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,CUPRAMONTANA,109,PSDI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,CUPRAMONTANA,56,PLI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,CUPRAMONTANA,110,MSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,CUPRAMONTANA,269,PRI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,CUPRAMONTANA,1004,PCI-PSIUP
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,CUPRAMONTANA,399,PSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,CUPRAMONTANA,1289,DC
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,FABRIANO,392,PSDI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,FABRIANO,171,PLI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,FABRIANO,407,MSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,FABRIANO,308,PRI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,FABRIANO,4222,PCI-PSIUP
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,FABRIANO,1132,PSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,FABRIANO,10962,DC
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,GENGA,30,PSDI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,GENGA,17,PLI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,GENGA,41,MSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,GENGA,5,PRI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,GENGA,212,PCI-PSIUP
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,GENGA,93,PSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,GENGA,1183,DC
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,JESI,959,PSDI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,JESI,444,PLI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,JESI,856,MSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,JESI,2510,PRI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,JESI,10122,PCI-PSIUP
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,JESI,2454,PSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,JESI,7827,DC
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MAIOLATI SPONTINI,98,PSDI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MAIOLATI SPONTINI,18,PLI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MAIOLATI SPONTINI,127,MSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MAIOLATI SPONTINI,73,PRI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MAIOLATI SPONTINI,839,PCI-PSIUP
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MAIOLATI SPONTINI,411,PSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MAIOLATI SPONTINI,717,DC
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MERGO,16,PSDI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MERGO,5,PLI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MERGO,8,MSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MERGO,5,PRI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MERGO,227,PCI-PSIUP
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MERGO,42,PSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MERGO,218,DC
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONSANO,59,PSDI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONSANO,14,PLI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONSANO,13,MSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONSANO,63,PRI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONSANO,309,PCI-PSIUP
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONSANO,137,PSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONSANO,392,DC
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONTECAROTTO,98,PSDI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONTECAROTTO,21,PLI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONTECAROTTO,37,MSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONTECAROTTO,40,PRI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONTECAROTTO,796,PCI-PSIUP
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONTECAROTTO,128,PSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONTECAROTTO,548,DC
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONTE ROBERTO,38,PSDI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONTE ROBERTO,16,PLI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONTE ROBERTO,41,MSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONTE ROBERTO,11,PRI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONTE ROBERTO,408,PCI-PSIUP
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONTE ROBERTO,140,PSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONTE ROBERTO,365,DC
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONTE SAN VITO,100,PSDI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONTE SAN VITO,30,PLI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONTE SAN VITO,39,MSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONTE SAN VITO,179,PRI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONTE SAN VITO,1153,PCI-PSIUP
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONTE SAN VITO,315,PSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MONTE SAN VITO,609,DC
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MORRO D'ALBA,38,PSDI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MORRO D'ALBA,24,PLI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MORRO D'ALBA,37,MSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MORRO D'ALBA,42,PRI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MORRO D'ALBA,450,PCI-PSIUP
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MORRO D'ALBA,128,PSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,MORRO D'ALBA,472,DC
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,POGGIO SAN MARCELLO,59,PSDI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,POGGIO SAN MARCELLO,8,PLI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,POGGIO SAN MARCELLO,8,MSI
1972-05-07,MARCHE,JESI-SENIGALLIA,NA,POGGIO SAN MARCELLO,6,PRI
1972-05-07,LIGURIA,IMPERIA,NA,CERVO,59,PLI
1972-05-07,LIGURIA,IMPERIA,NA,CESIO,19,PCI-PSIUP
1972-05-07,LIGURIA,IMPERIA,NA,CESIO,11,MSI
1972-05-07,LIGURIA,IMPERIA,NA,CESIO,2,PSDI
1972-05-07,LIGURIA,IMPERIA,NA,CESIO,50,PSI
1972-05-07,LIGURIA,IMPERIA,NA,CESIO,143,DC
1972-05-07,LIGURIA,IMPERIA,NA,CESIO,3,PRI
1972-05-07,LIGURIA,IMPERIA,NA,CESIO,13,PLI
1972-05-07,LIGURIA,IMPERIA,NA,CHIUSANICO,115,PCI-PSIUP
1972-05-07,LIGURIA,IMPERIA,NA,CHIUSANICO,14,MSI
1972-05-07,LIGURIA,IMPERIA,NA,CHIUSANICO,17,PSDI
1972-05-07,LIGURIA,IMPERIA,NA,CHIUSANICO,56,PSI
1972-05-07,LIGURIA,IMPERIA,NA,CHIUSANICO,317,DC
1972-05-07,LIGURIA,IMPERIA,NA,CHIUSANICO,7,PRI
1972-05-07,LIGURIA,IMPERIA,NA,CHIUSANICO,9,PLI
1972-05-07,LIGURIA,IMPERIA,NA,CHIUSAVECCHIA,29,PCI-PSIUP
1972-05-07,LIGURIA,IMPERIA,NA,CHIUSAVECCHIA,14,MSI
1972-05-07,LIGURIA,IMPERIA,NA,CHIUSAVECCHIA,7,PSDI
1972-05-07,LIGURIA,IMPERIA,NA,CHIUSAVECCHIA,74,PSI
1972-05-07,LIGURIA,IMPERIA,NA,CHIUSAVECCHIA,210,DC
1972-05-07,LIGURIA,IMPERIA,NA,CHIUSAVECCHIA,4,PRI
1972-05-07,LIGURIA,IMPERIA,NA,CHIUSAVECCHIA,8,PLI
1972-05-07,LIGURIA,IMPERIA,NA,CIPRESSA,164,PCI-PSIUP
1972-05-07,LIGURIA,IMPERIA,NA,CIPRESSA,18,MSI
1972-05-07,LIGURIA,IMPERIA,NA,CIPRESSA,13,PSDI
1972-05-07,LIGURIA,IMPERIA,NA,CIPRESSA,83,PSI
1972-05-07,LIGURIA,IMPERIA,NA,CIPRESSA,251,DC
1972-05-07,LIGURIA,IMPERIA,NA,CIPRESSA,11,PRI
1972-05-07,LIGURIA,IMPERIA,NA,CIPRESSA,21,PLI
1972-05-07,LIGURIA,IMPERIA,NA,CIVEZZA,80,PCI-PSIUP
1972-05-07,LIGURIA,IMPERIA,NA,CIVEZZA,11,MSI
1972-05-07,LIGURIA,IMPERIA,NA,CIVEZZA,8,PSDI
1972-05-07,LIGURIA,IMPERIA,NA,CIVEZZA,6,PSI
1972-05-07,LIGURIA,IMPERIA,NA,CIVEZZA,163,DC
1972-05-07,LIGURIA,IMPERIA,NA,CIVEZZA,6,PRI
1972-05-07,LIGURIA,IMPERIA,NA,CIVEZZA,9,PLI
1972-05-07,LIGURIA,IMPERIA,NA,COSIO DI ARROSCIA,75,PCI-PSIUP
1972-05-07,LIGURIA,IMPERIA,NA,COSIO DI ARROSCIA,8,MSI
1972-05-07,LIGURIA,IMPERIA,NA,COSIO DI ARROSCIA,7,PSDI
1972-05-07,LIGURIA,IMPERIA,NA,COSIO DI ARROSCIA,106,PSI
1972-05-07,LIGURIA,IMPERIA,NA,COSIO DI ARROSCIA,189,DC
1972-05-07,LIGURIA,IMPERIA,NA,COSIO DI ARROSCIA,5,PRI
1972-05-07,LIGURIA,IMPERIA,NA,COSIO DI ARROSCIA,21,PLI
1972-05-07,LIGURIA,IMPERIA,NA,COSTARAINERA,101,PCI-PSIUP
1972-05-07,LIGURIA,IMPERIA,NA,COSTARAINERA,23,MSI
1972-05-07,LIGURIA,IMPERIA,NA,COSTARAINERA,20,PSDI
1972-05-07,LIGURIA,IMPERIA,NA,COSTARAINERA,43,PSI
1972-05-07,LIGURIA,IMPERIA,NA,COSTARAINERA,208,DC
1972-05-07,LIGURIA,IMPERIA,NA,COSTARAINERA,6,PRI
1972-05-07,LIGURIA,IMPERIA,NA,COSTARAINERA,31,PLI
1972-05-07,LIGURIA,IMPERIA,NA,DIANO ARENTINO,52,PCI-PSIUP
1972-05-07,LIGURIA,IMPERIA,NA,DIANO ARENTINO,2,MSI
1972-05-07,LIGURIA,IMPERIA,NA,DIANO ARENTINO,9,PSDI
1972-05-07,LIGURIA,IMPERIA,NA,DIANO ARENTINO,16,PSI
1972-05-07,LIGURIA,IMPERIA,NA,DIANO ARENTINO,132,DC
1972-05-07,LIGURIA,IMPERIA,NA,DIANO ARENTINO,7,PRI
1972-05-07,PIEMONTE,ALESSANDRIA-TORTONA,NA,DERNICE,13,PSI
1972-05-07,PIEMONTE,ALESSANDRIA-TORTONA,NA,DERNICE,7,PLI
1972-05-07,PIEMONTE,ALESSANDRIA-TORTONA,NA,DERNICE,26,PCI-PSIUP
1972-05-07,PIEMONTE,ALESSANDRIA-TORTONA,NA,DERNICE,192,DC
1972-05-07,PIEMONTE,ALESSANDRIA-TORTONA,NA,DERNICE,34,PSDI
1972-05-07,PIEMONTE,ALESSANDRIA-TORTONA,NA,DERNICE,2,MSI
1972-05-07,PIEMONTE,ALESSANDRIA-TORTONA,NA,FABBRICA CURONE,23,PRI
